experiment,RMSE_mean,MAE_mean,MAPE_mean,Pinball_P50_mean,PICP_80_mean,PINAW_80_mean
E2_global_mvmd_tft,197.7943632003813,134.22349540001224,26.7460820725761,67.11174770000612,0.7833924349881797,0.19236313215885406
E5_rolling_mvmd_en_tft,442.56567580484244,328.78444594871365,65.27046186653749,164.39222297435683,0.7705082742316786,0.5344587468322624
E1_raw_tft,451.09751699366103,322.1797436862974,64.78097544428692,161.0898718431487,0.8256501182033097,0.5552942188132859
E3_rolling_mvmd_tft,458.9674813545034,327.34728011748,63.71099060526179,163.67364005874,0.8596926713947991,0.5292176890571335
E4_rolling_mvmd_en_lstm,507.4286410013835,369.0999043782552,70.81777222951253,184.5499521891276,0.8065602836879432,0.5436295196413994
