experiment,RMSE_mean,MAE_mean,MAPE_mean,Pinball_P50_mean,PICP_80_mean,PINAW_80_mean
E2_global_mvmd_tft,193.34640908666637,130.26771334443498,25.95214318724886,65.13385667221749,0.7875692520775623,0.18998391129579548
E5_rolling_mvmd_en_tft,449.7660399406814,327.608399010853,64.1860297421731,163.8041995054265,0.8699792243767313,0.5616509976676616
E3_rolling_mvmd_tft,455.8280217046504,330.3216978913219,64.60387698760267,165.16084894566094,0.7811634349030471,0.5138209351505446
E1_raw_tft,459.8851392122284,326.68289425495954,62.194264763022176,163.34144712747977,0.8137984764542936,0.5267593399265219
E4_rolling_mvmd_en_lstm,497.90081214904785,362.2916650772095,71.1189832687378,181.14583253860474,0.7858379501385042,0.5397324953228235
