experiment,RMSE_mean,MAE_mean,MAPE_mean,Pinball_P50_mean,PICP_80_mean,PINAW_80_mean
E2_global_mvmd_tft,339.7478730084344,239.2072554928111,44.31702928652819,119.60362774640555,0.7974721819061442,0.34729431187039433
E5_rolling_mvmd_en_tft,477.1050408601438,348.1744498433206,70.44683233783141,174.0872249216603,0.7641207063376875,0.5248112241050973
E3_rolling_mvmd_tft,483.95292537224367,346.77954662446336,63.820435316053754,173.38977331223168,0.8088413159167875,0.5386130663936536
E1_raw_tft,496.25270622435505,354.90918060610915,71.00639303957387,177.45459030305457,0.668178519593614,0.45690780410789156
E4_rolling_mvmd_en_lstm,526.0420551300049,377.5955397288005,73.6845772266388,188.79776986440024,0.8097786647314948,0.5864586668709914
