experiment,RMSE_mean,MAE_mean,MAPE_mean,Pinball_P50_mean,PICP_80_mean,PINAW_80_mean
E2_global_mvmd_tft,172.09983606561744,115.1267223387465,23.3162613910811,57.56336116937325,0.7601304945054945,0.15641690499266328
E1_raw_tft,463.71295275431504,330.53359789180814,68.16284229840669,165.26679894590407,0.7875171703296703,0.5081302879027406
E5_rolling_mvmd_en_tft,468.3837929417741,335.1372660825453,65.26583704469674,167.56863304127265,0.8072630494505495,0.5159120628218237
E3_rolling_mvmd_tft,470.4044980086173,339.7112152800785,70.98872348450976,169.85560764003924,0.7884615384615384,0.494011817113795
E4_rolling_mvmd_en_lstm,554.9004096984863,399.4178295135498,82.88917303085327,199.7089147567749,0.7769574175824175,0.5624611750245094
