experiment,RMSE_mean,MAE_mean,MAPE_mean,Pinball_P50_mean,PICP_80_mean,PINAW_80_mean
E2_global_mvmd_tft,178.00514033150998,120.41067276894825,28.25872861545645,60.20533638447412,0.6704791066282421,0.1427819528956519
E1_raw_tft,400.92162460858475,287.47994850492904,63.22884499939759,143.73997425246452,0.8808537463976945,0.5073092285936855
E5_rolling_mvmd_en_tft,418.28974060935855,294.119539539881,60.056575120503744,147.0597697699405,0.7340597982708934,0.4412610603235029
E3_rolling_mvmd_tft,426.64512080781645,299.4589057944113,64.66203321084083,149.72945289720565,0.8133105187319885,0.45498135912499704
E4_rolling_mvmd_en_lstm,498.47370529174805,353.25511932373047,75.58347487449646,176.62755966186523,0.8121397694524496,0.5294369366019964
